# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = model_code_5x463_model
# start_datetime = 2026-03-04 06:24:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/standata-35b4146417c6.json
# init = 2 (Default)
# random
#   seed = 1483992606
# output
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-202603040024-2-21cdbe.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-profile-202603040024-2-979bcf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=model_code_5.3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1,b2,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
-16.158909,0.97471472,0.5572036,2,7,0,17.872545,0.045644165,0.084443108,-0.58626827,0.86881614,-1.8152896,-1.3954821,-0.90725191,-1.552783,-1.0155686,-1.1632,-1.3039906,-0.83303321,-0.79018942,-0.92200405,-1.2376756,-0.95436223,-5.2882029,-0.92935376,-0.95400601,-0.78542067,-0.78319101,-1.3342233,-1.0100738,-3.6537052,-0.78421507,-0.79666903,-0.78157831,-1.5498138,-1.0397108,-0.85012401,-0.94362931,-1.2348738,-1.023348,-1.6123176,-0.78624975,-0.98749806,-0.78526767,-2.2186165,-0.77929836,-1.2041581,-0.85803833,-0.9727386,-1.3408538,-1.1121242,-0.88765141,-0.94917315,-0.84102893,-1.8528281,-0.87773684,-0.84780262,-0.77871291,-0.78221546,-1.0388709,-1.2225209
-17.035452,0.92527415,0.5572036,3,7,0,17.466265,-0.033302125,-0.056881936,-0.42223813,0.74175849,-2.4857885,-2.3404933,-0.90576721,-3.0213513,-1.0108704,-1.5544051,-1.7764148,-0.64627595,-0.97594592,-0.89342554,-1.5397495,-0.74466817,-4.0486697,-0.95363445,-0.97970715,-0.63185334,-0.6587958,-2.0131575,-1.0768279,-3.8003437,-0.62331882,-0.67157026,-0.64689278,-1.9547962,-1.0787599,-0.67554405,-0.79137083,-1.0455415,-0.81394344,-2.5519525,-0.66934766,-1.3823035,-0.62124679,-1.6242333,-0.62129255,-2.0086523,-0.75688682,-1.1624867,-0.87273624,-1.1334607,-0.8897193,-1.0316803,-0.62399206,-0.82825155,-0.66283414,-0.6895404,-0.64697545,-0.74618421,-1.0517552,-0.62957046
-16.484022,0.99341999,0.5572036,2,7,0,18.60473,0.0076789262,-0.091569971,-0.54005398,0.69764659,-2.3520475,-2.3157911,-0.81287452,-2.7962428,-0.97343085,-1.5261102,-1.6915267,-0.57662095,-0.67996228,-0.91041986,-1.5224769,-0.64363261,-5.5390608,-0.90128481,-0.8714441,-0.55943595,-0.56603691,-1.7959376,-1.0033036,-3.8950309,-0.55889991,-0.56656486,-0.60531753,-2.2249841,-0.97688529,-0.68087696,-0.84016496,-1.2029114,-0.77649541,-2.5482218,-0.58862295,-1.1597257,-0.56038547,-1.8095693,-0.56573529,-1.7395879,-0.67120018,-1.1468345,-0.98331897,-1.1809027,-0.77671571,-0.86346043,-0.58991436,-1.0532742,-0.60944564,-0.63995118,-0.57567572,-0.62338339,-1.111468,-0.60927085
-15.695999,0.88044873,0.5572036,2,3,0,17.481164,0.089852781,-0.072550067,-0.602207,0.75236515,-1.9082438,-1.8095287,-0.7767404,-2.0690975,-1.0369139,-1.2778474,-1.5894763,-0.67016068,-0.68160416,-0.98973561,-1.3009429,-0.74326848,-5.9583731,-0.95358397,-0.81589802,-0.64303997,-0.63773742,-1.4183079,-0.91679482,-3.4027049,-0.63447412,-0.63494507,-0.69382179,-2.1717867,-0.89877618,-0.80686764,-0.96853315,-1.3563455,-0.79958851,-2.2798803,-0.639217,-1.083569,-0.65156402,-2.0283282,-0.65059358,-1.3321318,-0.69042833,-1.14905,-1.0591638,-1.2472032,-0.74614735,-0.79261286,-0.71687668,-1.4502106,-0.66992531,-0.74119783,-0.63528111,-0.64418994,-1.1838556,-0.81270866
-16.907612,0.63325255,0.5572036,3,7,0,20.17946,-0.01497963,-0.022355158,-0.62644957,0.9664719,-1.7754526,-1.609862,-1.0180405,-1.7373843,-1.0422402,-1.3248742,-1.2853777,-0.89322394,-0.88512731,-1.0089473,-1.3621121,-0.93078763,-4.1797742,-0.99255169,-1.0499385,-0.88517289,-0.8848416,-1.4146504,-1.1185912,-2.9607876,-0.8959741,-0.90311684,-0.89019008,-1.5878696,-1.1164002,-0.94168045,-1.0164053,-1.2318713,-1.0755782,-1.6022883,-0.90028897,-1.0288723,-0.8859303,-1.7254136,-0.88498526,-1.3306855,-0.9587787,-1.0631122,-1.3258774,-1.1431895,-0.99412142,-1.030043,-0.91457155,-1.4585361,-0.95849029,-0.91598582,-0.89207909,-0.89887796,-1.1044702,-1.0298599
-16.244577,0.95199945,0.5572036,3,7,0,18.171772,-0.017704714,0.068465717,-0.6085459,0.88791218,-1.8741808,-1.4834727,-0.95910105,-1.6237918,-0.97554773,-1.2406754,-1.2187113,-0.8258635,-0.80020623,-0.90630527,-1.3157109,-0.91028282,-4.9992468,-0.90487145,-1.0066153,-0.80140451,-0.80074577,-1.3915803,-1.071435,-3.6644612,-0.81890965,-0.84144973,-0.8002154,-1.4751309,-1.0963968,-0.849923,-0.92811467,-1.1866444,-1.0852291,-1.5014113,-0.81826666,-0.94046774,-0.80129749,-2.0378402,-0.80551412,-1.2593806,-0.90367102,-0.94562817,-1.4365818,-1.067034,-0.93509406,-0.99395064,-0.84091359,-1.7435806,-0.92865467,-0.84056084,-0.80525233,-0.81077124,-1.0073296,-1.1513347
-16.440828,0.97376333,0.5572036,3,11,0,17.070496,0.044578831,-0.248653,-0.62630326,0.79148175,-1.9035154,-2.3749619,-0.84700287,-2.6705823,-1.0352287,-1.5632295,-1.6585198,-0.68512791,-0.72628153,-1.1065476,-1.4881236,-0.68872426,-4.5531903,-1.0121947,-0.86680248,-0.68509327,-0.68755018,-1.5814813,-1.0021211,-2.518517,-0.68553238,-0.6990167,-0.79730374,-2.4629095,-0.92625902,-0.86562261,-1.0238271,-1.3248411,-0.77405864,-2.5635207,-0.69804927,-1.1657562,-0.69122895,-1.3608927,-0.72893063,-1.6038672,-0.73097901,-1.3485256,-0.92057807,-1.2952383,-0.80742694,-0.82510273,-0.72115421,-0.90867175,-0.69155293,-0.74670021,-0.69929652,-0.72615544,-1.2944624,-0.68715962
-15.493836,0.91986323,0.5572036,2,7,0,18.485002,-0.038832802,-0.11387872,-0.67037008,0.85290209,-1.9021741,-1.9202605,-0.94440665,-2.0600942,-0.94319377,-1.4466449,-1.2672451,-0.75989797,-0.76330207,-0.94603226,-1.4617183,-0.77038411,-4.788236,-0.89574069,-0.97472656,-0.75988431,-0.76049306,-1.48155,-1.087972,-3.1020629,-0.77931863,-0.78492365,-0.77550726,-1.7988417,-1.0529033,-0.84622565,-0.94806274,-1.2184036,-0.97913835,-1.7558565,-0.78508289,-0.92613149,-0.76032839,-1.587258,-0.76037398,-1.4024257,-0.85107658,-1.0304696,-1.2970835,-1.1035739,-0.90484197,-0.9298259,-0.78973667,-1.292182,-0.83704315,-0.78619456,-0.77870732,-0.78701068,-1.0760056,-0.82461849
-17.39137,0.86779368,0.5572036,2,7,0,18.135679,0.019557912,0.025738443,-0.47183055,0.67117069,-2.5371002,-2.016105,-0.79056019,-2.591168,-0.9988981,-1.3666528,-1.7523514,-0.59839823,-0.77660102,-0.8199201,-1.4267052,-0.79032821,-6.0533217,-0.88425617,-0.87933864,-0.52022554,-0.52533502,-1.8385174,-0.97381785,-4.8519201,-0.52075519,-0.53113244,-0.53948979,-1.9885835,-1.0111568,-0.61023267,-0.76109369,-1.147713,-0.81217719,-2.4824297,-0.54981649,-1.2358719,-0.52192729,-2.3311305,-0.52027247,-1.7139614,-0.66343046,-1.0383785,-1.0201257,-1.1391964,-0.76950918,-0.92180849,-0.5568132,-1.3174611,-0.60614406,-0.63649189,-0.52816052,-0.57997783,-1.0166427,-0.75363422
-15.479412,0.99396652,0.5572036,2,3,0,17.776407,-0.04644109,0.022325706,-0.50479444,0.78126088,-2.2641509,-1.8705836,-0.92257152,-2.2573376,-0.93997518,-1.3850649,-1.4103701,-0.69930494,-0.75605426,-0.83596637,-1.4387563,-0.80355081,-4.7723204,-0.86368589,-0.99224099,-0.67448335,-0.68161521,-1.7078684,-1.0753629,-4.0970091,-0.67672078,-0.67272287,-0.67502998,-1.6311028,-1.1010157,-0.71625598,-0.81026239,-1.0777352,-0.9626739,-1.9008693,-0.71277563,-1.0484019,-0.67234329,-1.9021404,-0.67523482,-1.5969256,-0.81845398,-0.96081602,-1.1825674,-1.0435786,-0.90036156,-1.0120828,-0.68746672,-1.2583742,-0.7802358,-0.72253957,-0.68996882,-0.73269497,-0.96588962,-0.82512654
-16.503775,0.80477264,0.5572036,3,7,0,17.262616,0.052097661,-0.022004355,-0.4513589,0.90560496,-1.8965264,-1.7218983,-0.95303859,-2.0862762,-1.1308357,-1.3017494,-1.6253481,-0.86403628,-1.0418519,-1.037091,-1.3121645,-0.96003167,-3.629573,-1.0762979,-0.99635604,-0.81978647,-0.82347178,-1.5630606,-1.0506647,-2.9156856,-0.82565156,-0.85099423,-0.84809227,-1.7682609,-1.0590649,-0.88573453,-0.98014481,-1.1908314,-0.92998281,-2.1123113,-0.83149243,-1.3311009,-0.82216709,-1.7192756,-0.82415891,-1.5283847,-0.87924953,-1.2012607,-0.99688347,-1.2201125,-0.94252313,-1.0206966,-0.8401285,-1.1318748,-0.84067448,-0.89751339,-0.82284359,-0.85581316,-1.1554423,-0.88519109
-16.669863,0.9851463,0.5572036,3,7,0,18.087922,0.09191696,-0.20611207,-0.65920137,0.7219687,-1.9002079,-2.2625604,-0.74227027,-2.5085539,-1.0348709,-1.4667072,-1.7059026,-0.59830867,-0.615044,-1.1043056,-1.4217403,-0.61362507,-6.0631425,-0.98324363,-0.7655809,-0.59964128,-0.59485293,-1.4696355,-0.90853966,-2.9022633,-0.59346215,-0.5973949,-0.72638107,-2.6924909,-0.83755538,-0.85053621,-1.0499756,-1.4665012,-0.70701229,-2.6896945,-0.59788708,-1.0962417,-0.61406489,-1.6734644,-0.64804834,-1.4417082,-0.63332438,-1.3354922,-0.94997326,-1.3529085,-0.69909622,-0.71535248,-0.67836198,-1.1409932,-0.6040711,-0.69160188,-0.59754815,-0.60894068,-1.3393247,-0.61897684
-15.949857,1,0.5572036,2,3,0,16.58555,0.074368345,-0.15932343,-0.71112464,0.73421354,-1.8415395,-2.010012,-0.7575791,-2.1294958,-0.96352913,-1.3870955,-1.4608891,-0.61448502,-0.61216398,-1.013535,-1.3883045,-0.63145112,-6.6867722,-0.8940068,-0.78195665,-0.62100274,-0.61798318,-1.3535688,-0.92040887,-3.1812467,-0.61510623,-0.62048657,-0.69132679,-2.4078126,-0.8624484,-0.84254647,-1.0231615,-1.4605045,-0.7857026,-2.2423883,-0.61500504,-0.90907944,-0.63039892,-1.8500864,-0.63735326,-1.2700766,-0.66114465,-1.1480212,-1.1743445,-1.2538081,-0.71165118,-0.72204503,-0.71296021,-1.4827067,-0.64905838,-0.68966538,-0.61364962,-0.61535254,-1.2309791,-0.72642104
-16.001865,0.98613402,0.5572036,3,7,0,16.906571,-0.0065180619,-0.224489,-0.72549655,0.86840649,-1.7743181,-2.0784643,-0.93063523,-2.1687848,-0.97497933,-1.5091339,-1.3278159,-0.78097813,-0.7890637,-1.0394557,-1.4801829,-0.77812579,-4.6419711,-0.94329123,-0.94492705,-0.77793687,-0.77790829,-1.4376242,-1.0718949,-2.5532406,-0.79055762,-0.79112712,-0.82735361,-2.0608895,-1.005291,-0.91274484,-1.0313343,-1.3066612,-0.92193697,-1.9294189,-0.79406948,-0.95487284,-0.78078917,-1.4031051,-0.79143886,-1.3999066,-0.83526554,-1.1486283,-1.2000304,-1.1841421,-0.88738898,-0.88732347,-0.81552644,-1.1589745,-0.81358766,-0.80478808,-0.79568536,-0.79946429,-1.1859022,-0.78634107
-15.225077,0.97130478,0.5572036,3,7,0,16.254994,0.013533146,-0.050014453,-0.65858858,0.79799518,-1.9054705,-1.7427165,-0.86315022,-1.8888299,-0.93853939,-1.320366,-1.2951742,-0.7041889,-0.69376798,-0.90868479,-1.366888,-0.74833661,-5.7663976,-0.86582884,-0.901876,-0.69615279,-0.69485263,-1.4006318,-1.0067769,-3.5324591,-0.7075381,-0.72106199,-0.71000135,-1.8300506,-0.99191839,-0.80496917,-0.92666489,-1.266379,-0.94202158,-1.7910025,-0.70800469,-0.89811242,-0.69841235,-1.9263325,-0.69393864,-1.2851671,-0.78031024,-0.98754781,-1.3256207,-1.1105192,-0.82623854,-0.86309855,-0.75317633,-1.5852854,-0.78258664,-0.74554749,-0.70010614,-0.70485921,-1.0605619,-0.90546376
-15.629771,0.95052883,0.5572036,2,7,0,16.057321,-0.066550905,-0.059113734,-0.64954789,0.74238574,-2.2216805,-2.0533255,-0.89299365,-2.2545427,-0.83591023,-1.5002539,-1.2220376,-0.62213644,-0.62583081,-0.80776212,-1.5505171,-0.65024605,-5.9666622,-0.76684032,-0.94474577,-0.62174996,-0.62312798,-1.6086098,-1.0838559,-4.1179154,-0.65785358,-0.67332995,-0.62643064,-1.7927868,-1.0613995,-0.70128656,-0.81839578,-1.1599575,-0.98035022,-1.7733387,-0.66477456,-0.80941425,-0.62105808,-1.8246277,-0.62263438,-1.4731824,-0.77391622,-0.89624307,-1.4391888,-1.0117199,-0.84320391,-0.89511842,-0.65263038,-1.4278308,-0.76786538,-0.65028257,-0.64963038,-0.66265794,-0.96152862,-0.76686823
-16.737711,0.95898498,0.5572036,3,7,0,17.266844,-0.032055298,-0.29265441,-0.79701827,0.88310906,-1.7327783,-2.2040078,-0.95129189,-2.2101653,-0.95174943,-1.5933768,-1.2582981,-0.81524173,-0.86109943,-1.0560968,-1.5445912,-0.81557489,-4.6451462,-0.92990076,-0.95590456,-0.79463249,-0.79470233,-1.4209881,-1.1010805,-2.3611021,-0.82108252,-0.8286438,-0.84955732,-2.1200431,-1.0118142,-0.94162064,-1.0589773,-1.3306709,-0.93828369,-1.8666299,-0.81371,-0.90544903,-0.79666749,-1.2807131,-0.81129165,-1.3919046,-0.85040099,-1.150417,-1.263468,-1.1782469,-0.90013163,-0.8823845,-0.83067477,-1.1277066,-0.83147487,-0.80890944,-0.82126239,-0.81608944,-1.2020099,-0.79464381
-15.586195,0.97747381,0.5572036,2,7,0,18.441635,-0.079224905,0.0093185818,-0.60028904,0.79380755,-2.175733,-1.8248045,-0.94301438,-2.0512464,-0.87487055,-1.4043332,-1.2062736,-0.69554047,-0.68821909,-0.8140817,-1.4738753,-0.75313639,-5.2743098,-0.80611293,-1.0026389,-0.6893802,-0.69153022,-1.5932586,-1.1042439,-4.1256893,-0.71894849,-0.73131396,-0.68815653,-1.557523,-1.1156318,-0.73352086,-0.82181314,-1.102674,-1.0484449,-1.6200279,-0.73263602,-0.86795727,-0.68848449,-1.8844752,-0.69637752,-1.451545,-0.84669224,-0.88353303,-1.4337791,-0.99398575,-0.90735767,-0.98231108,-0.70963795,-1.4691616,-0.84753919,-0.71591575,-0.71179649,-0.73036072,-0.93436164,-0.89081985
-16.400676,0.75499692,0.5572036,3,7,0,19.660263,0.054856543,0.039721957,-0.67891778,0.85675538,-1.7238077,-1.3943734,-0.88179255,-1.4666917,-0.9810564,-1.1645966,-1.2227704,-0.79754164,-0.77116035,-0.9251303,-1.2397891,-0.87626594,-5.968992,-0.89760592,-0.91849782,-0.77869464,-0.77969243,-1.2427209,-0.99076082,-3.5497686,-0.78104756,-0.82109992,-0.77063734,-1.6291931,-1.0018307,-0.86800465,-0.97352084,-1.3090005,-1.0214492,-1.546028,-0.76922046,-0.89348022,-0.77668954,-2.221133,-0.76440116,-1.1104011,-0.83382415,-0.95379706,-1.4619466,-1.1145601,-0.85413271,-0.88832228,-0.85469382,-2.0546672,-0.87196655,-0.82678266,-0.76458093,-0.76446108,-1.0542423,-1.2467909
-15.436052,1,0.5572036,2,7,0,16.582351,-0.043856842,-0.047843466,-0.58291754,0.85357289,-2.0034216,-1.8537208,-0.95914495,-2.0950859,-0.96543005,-1.4072,-1.3295195,-0.76685715,-0.77373968,-0.92247187,-1.4357356,-0.80758154,-4.4354768,-0.91071621,-1.0031841,-0.76150187,-0.76454852,-1.5635033,-1.0953009,-3.3479058,-0.77006302,-0.76735496,-0.76854537,-1.6809627,-1.0873658,-0.81883371,-0.90921502,-1.153726,-0.98892303,-1.7855891,-0.79076225,-1.0029248,-0.76061705,-1.6739665,-0.76077746,-1.48042,-0.86730151,-1.0208531,-1.2301282,-1.0887397,-0.92979721,-0.98736075,-0.77989576,-1.252146,-0.84242875,-0.7943981,-0.77801283,-0.80071727,-1.041568,-0.84743469
-15.875772,0.97805325,0.5572036,3,7,0,16.14198,-0.013054924,0.05894603,-0.50360829,0.7327939,-2.3317521,-1.7765411,-0.85791566,-2.1786876,-0.93898817,-1.308332,-1.4574978,-0.66392029,-0.71175594,-0.79740218,-1.3876534,-0.82341526,-5.6315726,-0.83763367,-0.93783533,-0.60810584,-0.61099789,-1.6783892,-1.0182125,-4.6162888,-0.61118904,-0.60910021,-0.61126186,-1.6724787,-1.0620953,-0.66649669,-0.77875745,-1.106282,-0.93703209,-1.9678519,-0.64059128,-1.0404255,-0.60835974,-2.2342573,-0.61132264,-1.5302221,-0.75782052,-0.92514946,-1.2088615,-1.0484185,-0.83625222,-0.96429644,-0.63920697,-1.4809166,-0.73206682,-0.68399516,-0.61775128,-0.65290848,-0.94818194,-0.90624432
-15.929574,0.99858167,0.5572036,3,7,0,16.03511,0.001811842,-0.18181931,-0.74194237,0.87435982,-1.7369733,-1.9153528,-0.926866,-1.9700362,-0.97002474,-1.4376127,-1.2737934,-0.78543598,-0.81008194,-1.0177138,-1.4341868,-0.78527437,-4.9514806,-0.92944547,-0.94332326,-0.78596678,-0.78546137,-1.3739431,-1.0611135,-2.6902521,-0.8029168,-0.81463546,-0.82123039,-1.9627029,-1.007092,-0.91617177,-1.0306005,-1.3194866,-0.95217987,-1.7980377,-0.79777719,-0.92114682,-0.78916805,-1.5242602,-0.79290356,-1.310915,-0.84310109,-1.0964889,-1.2859599,-1.166368,-0.88532845,-0.88659132,-0.83363245,-1.3256844,-0.83477559,-0.81343086,-0.79735337,-0.79657331,-1.1593108,-0.83060157
-15.624211,0.96765127,0.5572036,3,7,0,17.543536,0.077316935,0.011482902,-0.54006102,0.76781788,-1.9782057,-1.6410303,-0.80615369,-1.9494544,-1.0438523,-1.2095306,-1.5682832,-0.72218671,-0.75709558,-0.93038697,-1.2602543,-0.85563279,-5.6450927,-0.94683906,-0.85875076,-0.66076603,-0.65610358,-1.4545305,-0.93503994,-3.7549,-0.65502409,-0.65602371,-0.68349559,-1.9016237,-0.95028327,-0.77282448,-0.91044928,-1.2638463,-0.85278532,-2.1257841,-0.66202528,-1.1247825,-0.66604571,-2.2043643,-0.65821204,-1.3453689,-0.72801206,-1.0714377,-1.0845604,-1.1882193,-0.78453344,-0.86189124,-0.72171081,-1.5384303,-0.70900878,-0.76526452,-0.65519509,-0.66783971,-1.0992649,-0.93840161
-16.79004,0.93429457,0.5572036,2,3,0,16.958605,0.16544005,0.041563334,-0.50180111,0.79926588,-1.791325,-1.4311889,-0.7857561,-1.7328666,-1.171542,-1.0836114,-1.7293914,-0.82682033,-0.91355524,-1.0196933,-1.1302748,-1.0142188,-5.4740878,-1.0638077,-0.83014001,-0.71574927,-0.70462234,-1.3359598,-0.88100892,-3.4187487,-0.70821131,-0.7170132,-0.74548858,-1.9574249,-0.90364124,-0.84319137,-0.98951137,-1.3450091,-0.81960817,-2.2590592,-0.6949573,-1.2989426,-0.72463135,-2.3834462,-0.70898479,-1.2418445,-0.73176363,-1.1768277,-0.97501179,-1.2953909,-0.77360859,-0.84504845,-0.79287276,-1.6407051,-0.71702887,-0.86253575,-0.69874504,-0.69699995,-1.1915298,-1.0710438
-19.066453,0.79121892,0.5572036,3,7,0,21.544281,0.12241933,-0.013517187,-0.68237029,0.65072791,-1.9661659,-1.610173,-0.63358304,-1.7446875,-0.97862707,-1.1454759,-1.5015357,-0.56013957,-0.48936659,-0.90886424,-1.2361428,-0.68151003,-9.4838288,-0.83142025,-0.68083858,-0.53423788,-0.53316575,-1.2378716,-0.80289734,-4.5868717,-0.49459138,-0.52237515,-0.54307074,-2.3673304,-0.79735321,-0.76151456,-0.9810191,-1.6020808,-0.78568486,-2.2144431,-0.48976738,-0.83733494,-0.53613249,-2.9369053,-0.50159121,-1.0551821,-0.55429766,-0.99853863,-1.4009796,-1.2675837,-0.59137959,-0.6312024,-0.69235903,-2.5421991,-0.58199777,-0.64569974,-0.49040877,-0.49017956,-1.171492,-1.1819353
-20.060235,0.85257112,0.5572036,3,7,0,22.440522,-0.13782869,0.072797918,-0.61607359,1.0773864,-1.8582155,-1.5594992,-1.158605,-1.6579455,-1.0624786,-1.3803013,-1.1923992,-0.99635191,-1.0007072,-1.0281057,-1.440429,-1.0315013,-3.6359465,-1.0268049,-1.1979865,-0.99549629,-0.99613117,-1.4921153,-1.2507174,-3.1838107,-1.0328027,-1.0607961,-0.99873545,-1.3459719,-1.2712855,-1.0046846,-1.0402527,-1.1833897,-1.2685352,-1.3544751,-1.0291335,-1.0410773,-0.99579811,-1.7091664,-1.0139567,-1.3879288,-1.1123753,-1.0454564,-1.5540428,-1.1118871,-1.1377972,-1.1860892,-1.0019729,-1.5406749,-1.1382728,-1.0008621,-1.012156,-1.0185672,-1.0794478,-1.1740217
-18.193046,0.92378951,0.5572036,2,3,0,22.337409,0.036665547,-0.0057072264,-0.64055537,1.028388,-1.6613891,-1.4949874,-1.0399235,-1.5863049,-1.1065252,-1.2774857,-1.3179939,-0.96288943,-0.94718241,-1.0726091,-1.3148468,-1.0068561,-4.1182349,-1.0557659,-1.0656388,-0.95078141,-0.94963949,-1.3469652,-1.1201514,-2.7457265,-0.9531499,-0.96221693,-0.95515555,-1.5982965,-1.120988,-1.0137819,-1.0870268,-1.2982143,-1.099846,-1.5912362,-0.95308924,-1.0793528,-0.9518632,-1.798624,-0.94708489,-1.269554,-0.99678525,-1.115239,-1.3322807,-1.2013756,-1.0207366,-1.0481184,-0.99036477,-1.5827896,-1.0032593,-0.98686866,-0.94848322,-0.95069469,-1.1633841,-1.1403275
-17.978266,0.99907649,0.5572036,2,3,0,18.991665,0.0012307395,-0.1281984,-0.53751901,1.0113505,-1.7949149,-1.851351,-1.0553759,-2.0992332,-1.1305051,-1.4290275,-1.4959652,-0.93484553,-0.99626609,-1.1116766,-1.4136097,-0.95752526,-3.1577751,-1.1027892,-1.081192,-0.93117474,-0.93626155,-1.5505266,-1.1491217,-2.4170963,-0.93029099,-0.9380531,-0.95877927,-1.774232,-1.1285729,-0.99073002,-1.0683959,-1.2344959,-1.0215542,-1.9434921,-0.94603407,-1.2392285,-0.93061244,-1.4507203,-0.93578465,-1.5406128,-0.98201295,-1.2405039,-1.1035858,-1.2367046,-1.0371584,-1.0758457,-0.94155019,-1.1004855,-0.9480079,-0.96623931,-0.9407839,-0.96834813,-1.2092924,-0.93604557
-17.210579,0.9527783,0.5572036,3,7,0,19.222239,0.037821023,-0.12089574,-0.5634397,0.67440478,-2.3191699,-2.4029289,-0.76142856,-2.8721304,-1.0026844,-1.5374388,-1.7939078,-0.54307379,-0.64006979,-0.96500727,-1.5188026,-0.60191127,-6.0492824,-0.92974157,-0.81359913,-0.52509908,-0.52762606,-1.7595889,-0.95917341,-3.8051936,-0.52540004,-0.53687174,-0.60169997,-2.4877626,-0.91638923,-0.69649786,-0.88534434,-1.2973413,-0.71687224,-2.7786598,-0.54576734,-1.1876501,-0.53081908,-1.8475724,-0.54414745,-1.7123967,-0.61753344,-1.2331897,-0.9387634,-1.2593618,-0.72049059,-0.79196248,-0.5731547,-1.0673804,-0.5602033,-0.62497754,-0.53706377,-0.57663317,-1.1962909,-0.57108067
-16.886033,1,0.5572036,3,7,0,18.819082,0.16739175,0.0052714184,-0.63795325,0.78904128,-1.6535957,-1.3776818,-0.76056534,-1.5137714,-1.0872581,-1.0714786,-1.5031466,-0.76642518,-0.70115596,-1.0089356,-1.128956,-0.88467137,-6.6724319,-0.97702792,-0.79314265,-0.72215786,-0.71740205,-1.1778079,-0.86205316,-3.3957989,-0.68214607,-0.68455995,-0.73336606,-2.0207209,-0.86620434,-0.88392921,-1.0421676,-1.4688977,-0.84196651,-2.0105895,-0.68223104,-1.0268617,-0.72558313,-2.4658663,-0.69774022,-1.0623162,-0.713368,-1.0939854,-1.1735992,-1.274932,-0.73855846,-0.77253729,-0.83470023,-2.0646328,-0.72208682,-0.82584354,-0.68674163,-0.68365196,-1.1952823,-1.1921779
-17.820556,0.51648155,0.5572036,2,7,0,21.295723,0.11263554,-0.12450696,-0.42280935,0.83874163,-1.9222525,-2.008554,-0.86716503,-2.5414641,-1.2201873,-1.355293,-1.994391,-0.79183328,-1.212766,-1.1423943,-1.3127589,-0.87475293,-3.5530495,-1.1873966,-0.90498722,-0.74313555,-0.74950148,-1.6485487,-0.97522145,-2.5788611,-0.78273302,-0.89306766,-0.84652527,-2.223852,-0.95793109,-0.86838403,-1.0065429,-1.2440227,-0.78942567,-2.7917891,-0.74904671,-1.634056,-0.75125084,-1.5722968,-0.7832155,-1.6912401,-0.77756137,-1.4539685,-0.80332955,-1.3620002,-0.85577885,-0.93075473,-0.76772492,-0.89137311,-0.74310304,-0.86556578,-0.74475909,-0.79226521,-1.3020594,-0.74562791
